Date,INTL_BONDS,EU_SMALL_CAP,EURO_STOXX_50,GOLD
2008-07-10,21.9488582611084,21.983732223510742,29.432781219482422,93.52999877929688
2008-07-11,22.01981544494629,22.02092170715332,28.9254150390625,95.16000366210938
2008-07-14,22.15384292602539,21.78848648071289,28.752456665039062,95.91000366210938
2008-07-15,22.252397537231445,21.407291412353516,28.302751541137695,96.16999816894531
2008-07-16,22.173564910888672,21.77918815612793,28.85623550415039,94.44000244140625
2008-07-17,21.976438522338867,22.513683319091797,29.519268035888672,94.22000122070312
2008-07-18,21.90155601501465,22.890220642089844,29.865190505981445,94.16999816894531
2008-07-21,22.035573959350586,23.438777923583984,29.9747371673584,95.12000274658203
2008-07-22,21.889728546142578,23.317922592163086,30.107343673706055,93.05999755859375
2008-07-23,21.803022384643555,23.50385856628418,30.020862579345703,90.56999969482422
2008-07-24,21.87790298461914,22.946020126342773,29.51350212097168,91.33000183105469
2008-07-25,21.846364974975586,22.93671989440918,29.726831436157227,91.69000244140625
2008-07-28,21.980390548706055,22.578763961791992,29.248302459716797,91.7300033569336
2008-07-29,21.818767547607422,22.625253677368164,29.605749130249023,90.58999633789062
2008-07-30,21.972503662109375,22.86234474182129,29.801773071289062,89.5199966430664
2008-07-31,21.980390548706055,22.522991180419922,29.559629440307617,90.08000183105469
2008-08-01,21.961034774780273,22.66244125366211,29.161808013916016,89.56999969482422
2008-08-04,21.9294490814209,22.667089462280273,29.063798904418945,88.13999938964844
2008-08-05,21.85833168029785,23.32720947265625,29.865190505981445,86.08000183105469
2008-08-06,21.70035743713379,23.536401748657227,29.88248634338379,86.63999938964844
2008-08-07,21.704309463500977,23.1273193359375,29.27710723876953,86.08999633789062
2008-08-08,21.329063415527344,23.32255744934082,29.207927703857422,84.43000030517578
2008-08-11,21.119728088378906,23.355106353759766,29.052255630493164,81.12999725341797
2008-08-12,21.30931854248047,23.24354362487793,28.890819549560547,80.5199966430664
2008-08-13,21.29352378845215,22.834444046020508,28.4757080078125,81.55999755859375
2008-08-14,21.194778442382812,22.564821243286133,28.198972702026367,79.3499984741211
2008-08-15,20.969636917114258,22.48114013671875,27.904926300048828,77.62999725341797
2008-08-18,21.127635955810547,22.225465774536133,27.772329330444336,78.80000305175781
2008-08-19,21.182939529418945,21.932600021362305,27.420623779296875,80.43000030517578
2008-08-20,21.119728088378906,21.77918815612793,27.472515106201172,80.05999755859375
2008-08-21,21.28957176208496,22.07670783996582,27.55899429321289,82.30000305175781
2008-08-22,21.178983688354492,22.090656280517578,27.564767837524414,81.08000183105469
2008-08-25,21.28957176208496,21.867517471313477,27.2015323638916,80.93000030517578
2008-08-26,21.178983688354492,21.932600021362305,27.32261085510254,81.2300033569336
2008-08-27,21.08417510986328,22.09531021118164,27.605125427246094,81.36000061035156
2008-08-28,21.131574630737305,22.355628967285156,28.1009578704834,82.18000030517578
2008-08-29,21.036787033081055,22.267318725585938,27.968339920043945,81.70999908447266
2008-09-02,21.023706436157227,22.206872940063477,27.766559600830078,79.19999694824219
2008-09-03,21.003883361816406,22.141782760620117,27.674318313598633,78.88999938964844
2008-09-04,20.885000228881836,21.56069564819336,26.30788230895996,78.38999938964844
2008-09-05,20.766109466552734,21.481678009033203,26.07726287841797,78.9800033569336
2008-09-08,20.710630416870117,21.625789642333984,26.39437484741211,78.86000061035156
2008-09-09,20.734405517578125,21.016803741455078,25.68522071838379,76.48999786376953
2008-09-10,20.496625900268555,21.160911560058594,25.777454376220703,74.22000122070312
2008-09-11,20.449077606201172,20.86339569091797,25.82359504699707,73.08000183105469
2008-09-12,20.61948013305664,21.105133056640625,26.32518768310547,75.55000305175781
2008-09-15,20.774038314819336,20.482196807861328,25.20092010498047,77.55999755859375
2008-09-16,20.833477020263672,20.286954879760742,24.99335479736328,76.79000091552734
2008-09-17,20.36981964111328,19.729106903076172,24.16889762878418,85.45999908447266
2008-09-18,20.239038467407227,20.77507209777832,25.033720016479492,82.80000305175781
2008-09-19,20.667034149169922,21.528162002563477,27.078649520874023,85.9800033569336
2008-09-22,20.952381134033203,21.10978126525879,26.210927963256836,89.18000030517578
2008-09-23,21.102954864501953,20.48685073852539,25.794418334960938,88.31999969482422
2008-09-24,21.15845489501953,20.412473678588867,25.771282196044922,86.70999908447266
2008-09-25,21.348665237426758,20.458951950073242,26.598501205444336,86.44999694824219
2008-09-26,21.09899139404297,20.035932540893555,26.3613224029541,86.63999938964844
2008-09-29,20.476806640625,17.809192657470703,23.75238609313965,89.56999969482422
2008-09-30,20.564001083374023,18.74822998046875,24.6374568939209,85.06999969482422
2008-10-01,20.62875747680664,18.590177536010742,24.64902687072754,85.97000122070312
2008-10-02,20.656578063964844,18.139253616333008,23.46314811706543,82.33000183105469
2008-10-03,20.692346572875977,17.87427520751953,23.584623336791992,82.58999633789062
2008-10-06,20.79166603088379,16.786474227905273,22.149988174438477,84.27999877929688
